#SeqID	Length	Prediction
NODE_2088_length_365_cov_2.48065_ID_71950	365	Chromosome
NODE_2089_length_365_cov_1.85161_ID_75860	365	Plasmid
NODE_2090_length_364_cov_1.63754_ID_75862	364	Chromosome
NODE_2091_length_364_cov_2.73139_ID_72980	364	Chromosome
NODE_2092_length_363_cov_1.49351_ID_75864	363	Chromosome
NODE_2093_length_363_cov_1.55195_ID_75866	363	Chromosome
NODE_2094_length_363_cov_1.32792_ID_75868	363	Plasmid
NODE_2095_length_362_cov_1.34853_ID_75870	362	Plasmid
NODE_2096_length_362_cov_1.86645_ID_75872	362	Plasmid
NODE_2097_length_360_cov_1.61967_ID_75874	360	Plasmid
NODE_2098_length_360_cov_2.52459_ID_74142	360	Chromosome
NODE_2099_length_359_cov_2.42105_ID_75876	359	Chromosome
NODE_2100_length_359_cov_1.94079_ID_74812	359	Plasmid
NODE_2101_length_359_cov_1.85855_ID_74032	359	Chromosome
NODE_2102_length_358_cov_1.82178_ID_75878	358	Chromosome
NODE_2103_length_358_cov_1.66997_ID_75880	358	Plasmid
NODE_2104_length_358_cov_1.40594_ID_75882	358	Chromosome
NODE_2105_length_357_cov_1.21854_ID_75884	357	Plasmid
NODE_2106_length_357_cov_2.28477_ID_72276	357	Plasmid
NODE_2107_length_357_cov_1.08278_ID_75886	357	Chromosome
NODE_2108_length_356_cov_1.37542_ID_75888	356	Plasmid
NODE_2109_length_356_cov_2.22259_ID_75890	356	Plasmid
NODE_2110_length_355_cov_1.97333_ID_71730	355	Plasmid
NODE_2111_length_355_cov_2.20333_ID_72692	355	Plasmid
NODE_2112_length_354_cov_2.30769_ID_72188	354	Chromosome
NODE_2113_length_354_cov_1.38462_ID_75892	354	Plasmid
NODE_2114_length_354_cov_1.7291_ID_75894	354	Plasmid
NODE_2115_length_353_cov_1.08054_ID_75896	353	Chromosome
NODE_2116_length_352_cov_2.01347_ID_75898	352	Plasmid
NODE_2117_length_352_cov_1.9798_ID_74576	352	Chromosome
NODE_2118_length_352_cov_2.3367_ID_71956	352	Chromosome
NODE_2119_length_352_cov_2.22896_ID_75900	352	Chromosome
NODE_2120_length_351_cov_2.17568_ID_72364	351	Plasmid
NODE_2121_length_351_cov_0.777027_ID_75902	351	Chromosome
NODE_2122_length_350_cov_1.96949_ID_72960	350	Chromosome
NODE_2123_length_350_cov_1.7322_ID_75904	350	Plasmid
NODE_2124_length_349_cov_3.85034_ID_75906	349	Chromosome
NODE_2125_length_348_cov_1.25597_ID_74322	348	Chromosome
NODE_2126_length_348_cov_1.56997_ID_75908	348	Plasmid
NODE_2127_length_348_cov_1.8157_ID_73300	348	Plasmid
NODE_2128_length_347_cov_2.04795_ID_75910	347	Chromosome
NODE_2129_length_347_cov_1.38699_ID_75912	347	Chromosome
NODE_2130_length_346_cov_2.8488_ID_73236	346	Plasmid
NODE_2131_length_346_cov_3.08935_ID_71520	346	Chromosome
NODE_2132_length_345_cov_2.06207_ID_74114	345	Chromosome
NODE_2133_length_345_cov_2.06207_ID_75914	345	Chromosome
NODE_2134_length_345_cov_3.61379_ID_73568	345	Plasmid
NODE_2135_length_345_cov_1.83448_ID_72542	345	Plasmid
NODE_2136_length_344_cov_1.75087_ID_71536	344	Plasmid
NODE_2137_length_344_cov_1.27336_ID_75916	344	Chromosome
NODE_2138_length_344_cov_1.77855_ID_75918	344	Chromosome
NODE_2139_length_344_cov_1.16609_ID_75920	344	Plasmid
NODE_2140_length_343_cov_2.03125_ID_74842	343	Chromosome
NODE_2141_length_343_cov_1.20139_ID_75922	343	Plasmid
NODE_2142_length_342_cov_1.12195_ID_75924	342	Plasmid
NODE_2143_length_342_cov_2.8676_ID_75926	342	Plasmid
NODE_2144_length_342_cov_1.56446_ID_72142	342	Chromosome
NODE_2145_length_342_cov_1.50523_ID_75928	342	Plasmid
NODE_2146_length_341_cov_2.50699_ID_73906	341	Chromosome
NODE_2147_length_340_cov_1.45263_ID_75930	340	Chromosome
NODE_2148_length_340_cov_1.12982_ID_75932	340	Chromosome
NODE_2149_length_340_cov_2.09825_ID_75934	340	Chromosome
NODE_2150_length_340_cov_1.77544_ID_75936	340	Plasmid
NODE_2151_length_340_cov_2.09825_ID_74244	340	Chromosome
NODE_2152_length_339_cov_1.45775_ID_75938	339	Plasmid
NODE_2153_length_339_cov_1.27465_ID_74658	339	Plasmid
NODE_2154_length_338_cov_2.27562_ID_75940	338	Chromosome
NODE_2155_length_338_cov_3.5477_ID_75942	338	Chromosome
NODE_2156_length_338_cov_1.4311_ID_74590	338	Plasmid
NODE_2157_length_338_cov_2.27915_ID_75944	338	Plasmid
NODE_2158_length_337_cov_1.95745_ID_75946	337	Plasmid
NODE_2159_length_337_cov_1.63121_ID_75948	337	Plasmid
NODE_2160_length_337_cov_1.30496_ID_75950	337	Chromosome
NODE_2161_length_337_cov_2.49291_ID_75952	337	Plasmid
NODE_2162_length_337_cov_1.68085_ID_75954	337	Chromosome
NODE_2163_length_336_cov_1.7153_ID_74672	336	Plasmid
NODE_2164_length_333_cov_0.992806_ID_75956	333	Chromosome
NODE_2165_length_333_cov_1.63669_ID_75066	333	Chromosome
NODE_2166_length_332_cov_1.32852_ID_74222	332	Plasmid
NODE_2167_length_332_cov_2.65343_ID_73386	332	Plasmid
NODE_2168_length_332_cov_2.213_ID_73446	332	Chromosome
NODE_2169_length_331_cov_1.99638_ID_72478	331	Chromosome
NODE_2170_length_331_cov_2.19928_ID_74778	331	Plasmid
NODE_2171_length_331_cov_2.81522_ID_75958	331	Plasmid
NODE_2172_length_330_cov_1.84_ID_75960	330	Chromosome
NODE_2173_length_330_cov_1.81455_ID_73436	330	Plasmid
NODE_2174_length_329_cov_1.0073_ID_75962	329	Plasmid
NODE_2175_length_329_cov_1.66058_ID_75964	329	Plasmid
NODE_2176_length_329_cov_0.89781_ID_75966	329	Plasmid
NODE_2177_length_329_cov_1.41606_ID_75968	329	Chromosome
NODE_2178_length_328_cov_2.35897_ID_73182	328	Plasmid
NODE_2179_length_328_cov_1.68498_ID_72712	328	Chromosome
NODE_2180_length_328_cov_1.34799_ID_75970	328	Chromosome
NODE_2181_length_327_cov_1.60662_ID_75972	327	Chromosome
NODE_2182_length_327_cov_1.09559_ID_75974	327	Chromosome
NODE_2183_length_326_cov_0.848708_ID_75976	326	Chromosome
NODE_2184_length_326_cov_1.35793_ID_73856	326	Plasmid
NODE_2185_length_326_cov_2.37638_ID_75978	326	Plasmid
NODE_2186_length_326_cov_2.09963_ID_72376	326	Plasmid
NODE_2187_length_325_cov_1.02222_ID_75980	325	Plasmid
NODE_2188_length_325_cov_1.19259_ID_75982	325	Plasmid
NODE_2189_length_325_cov_0.851852_ID_75984	325	Plasmid
NODE_2190_length_325_cov_2.04444_ID_72464	325	Plasmid
NODE_2191_length_325_cov_1.02222_ID_75986	325	Chromosome
NODE_2192_length_325_cov_2.34815_ID_75988	325	Plasmid
NODE_2193_length_325_cov_1.66296_ID_75990	325	Chromosome
NODE_2194_length_325_cov_1.47407_ID_73728	325	Plasmid
NODE_2195_length_325_cov_2.12222_ID_74844	325	Chromosome
NODE_2196_length_324_cov_1.19703_ID_75992	324	Plasmid
NODE_2197_length_324_cov_1.171_ID_75994	324	Chromosome
NODE_2198_length_324_cov_1.39777_ID_75996	324	Plasmid
NODE_2199_length_324_cov_1.18587_ID_75998	324	Chromosome
NODE_2200_length_323_cov_2.23134_ID_74554	323	Plasmid
NODE_2201_length_323_cov_0.895522_ID_76000	323	Chromosome
NODE_2202_length_322_cov_1.55056_ID_76002	322	Chromosome
NODE_2203_length_322_cov_1.37828_ID_76004	322	Plasmid
NODE_2204_length_322_cov_1.44944_ID_74272	322	Chromosome
NODE_2205_length_321_cov_2.59398_ID_76006	321	Plasmid
NODE_2206_length_321_cov_2.07519_ID_71690	321	Plasmid
NODE_2207_length_320_cov_3.29811_ID_71898	320	Plasmid
NODE_2208_length_320_cov_2.60377_ID_76008	320	Chromosome
NODE_2209_length_319_cov_1.04545_ID_76010	319	Plasmid
NODE_2210_length_319_cov_1.74242_ID_76012	319	Chromosome
NODE_2211_length_319_cov_1.48864_ID_73868	319	Chromosome
NODE_2212_length_319_cov_1.37121_ID_76014	319	Plasmid
NODE_2213_length_319_cov_1.23106_ID_74620	319	Chromosome
NODE_2214_length_318_cov_1.39924_ID_76016	318	Plasmid
NODE_2215_length_318_cov_2.09886_ID_76018	318	Plasmid
NODE_2216_length_318_cov_1.57034_ID_76020	318	Chromosome
NODE_2217_length_318_cov_2.25856_ID_71814	318	Plasmid
NODE_2218_length_318_cov_0.779468_ID_76022	318	Plasmid
NODE_2219_length_318_cov_0.798479_ID_76024	318	Chromosome
NODE_2220_length_317_cov_1.58015_ID_76026	317	Plasmid
NODE_2221_length_317_cov_2.03435_ID_76028	317	Chromosome
NODE_2222_length_317_cov_1.88168_ID_76030	317	Plasmid
NODE_2223_length_317_cov_2.81298_ID_73888	317	Plasmid
NODE_2224_length_316_cov_1.23372_ID_76032	316	Plasmid
NODE_2225_length_315_cov_1.2_ID_76034	315	Chromosome
NODE_2226_length_314_cov_1.42085_ID_76036	314	Chromosome
NODE_2227_length_314_cov_1.30116_ID_75120	314	Chromosome
NODE_2228_length_314_cov_1.66795_ID_76038	314	Plasmid
NODE_2229_length_314_cov_2.16988_ID_72598	314	Chromosome
NODE_2230_length_314_cov_2.3166_ID_72392	314	Chromosome
NODE_2231_length_314_cov_1.80309_ID_72860	314	Plasmid
NODE_2232_length_314_cov_1.96139_ID_71750	314	Plasmid
NODE_2233_length_313_cov_1.78295_ID_76040	313	Chromosome
NODE_2234_length_313_cov_1.06977_ID_76042	313	Plasmid
NODE_2235_length_313_cov_1.60465_ID_73724	313	Chromosome
NODE_2236_length_313_cov_1.82558_ID_71906	313	Plasmid
NODE_2237_length_312_cov_1.01946_ID_76044	312	Chromosome
NODE_2238_length_312_cov_1.66537_ID_73658	312	Chromosome
NODE_2239_length_311_cov_1.97656_ID_76046	311	Plasmid
NODE_2240_length_311_cov_1.75391_ID_74806	311	Plasmid
NODE_2241_length_310_cov_2.16471_ID_74814	310	Chromosome
NODE_2242_length_310_cov_1.44314_ID_76048	310	Plasmid
NODE_2243_length_310_cov_0.721569_ID_76050	310	Chromosome
NODE_2244_length_310_cov_1.08235_ID_76052	310	Chromosome
NODE_2245_length_310_cov_1.9451_ID_76054	310	Plasmid
NODE_2246_length_309_cov_0.905512_ID_76056	309	Plasmid
NODE_2247_length_309_cov_1.34646_ID_76058	309	Plasmid
NODE_2248_length_308_cov_1.81818_ID_74788	308	Plasmid
NODE_2249_length_308_cov_2.80237_ID_76060	308	Plasmid
NODE_2250_length_307_cov_2.7381_ID_76062	307	Chromosome
NODE_2251_length_307_cov_2.00794_ID_76064	307	Plasmid
NODE_2252_length_307_cov_2.19048_ID_72548	307	Chromosome
NODE_2253_length_306_cov_2.01594_ID_76066	306	Plasmid
NODE_2254_length_306_cov_1.35857_ID_76068	306	Chromosome
NODE_2255_length_306_cov_2.07968_ID_73118	306	Chromosome
NODE_2256_length_305_cov_1.288_ID_76070	305	Plasmid
NODE_2257_length_305_cov_0.736_ID_76072	305	Plasmid
NODE_2258_length_305_cov_2.6_ID_76074	305	Plasmid
NODE_2259_length_305_cov_1.696_ID_76076	305	Chromosome
NODE_2260_length_305_cov_1.664_ID_72180	305	Plasmid
NODE_2261_length_304_cov_1.66265_ID_76078	304	Plasmid
NODE_2262_length_304_cov_2.21687_ID_74606	304	Plasmid
NODE_2263_length_304_cov_1.8755_ID_76080	304	Plasmid
NODE_2264_length_304_cov_1.40964_ID_76082	304	Plasmid
NODE_2265_length_303_cov_1.85484_ID_76084	303	Plasmid
NODE_2266_length_303_cov_1.29839_ID_76086	303	Plasmid
NODE_2267_length_303_cov_1.48387_ID_76088	303	Plasmid
NODE_2268_length_303_cov_1.65726_ID_76090	303	Plasmid
NODE_2269_length_302_cov_0.744939_ID_76092	302	Chromosome
NODE_2270_length_302_cov_1.83806_ID_72586	302	Plasmid
NODE_2271_length_301_cov_1.12195_ID_76094	301	Plasmid
NODE_2272_length_301_cov_2.80488_ID_71662	301	Chromosome
NODE_2273_length_301_cov_2.4065_ID_72394	301	Chromosome
NODE_2274_length_301_cov_1.13008_ID_74560	301	Plasmid
NODE_2275_length_300_cov_0.75102_ID_76096	300	Chromosome
NODE_2276_length_300_cov_2.62857_ID_72694	300	Chromosome
NODE_2277_length_299_cov_1.5082_ID_76098	299	Plasmid
NODE_2278_length_299_cov_0.754098_ID_76100	299	Chromosome
NODE_2279_length_299_cov_0.942623_ID_76102	299	Plasmid
NODE_2280_length_299_cov_2.2582_ID_73710	299	Chromosome
NODE_2281_length_299_cov_4.5041_ID_74068	299	Plasmid
NODE_2282_length_298_cov_2.2716_ID_76104	298	Chromosome
NODE_2283_length_297_cov_2.66116_ID_71432	297	Plasmid
NODE_2284_length_297_cov_2.47107_ID_76106	297	Plasmid
NODE_2285_length_297_cov_1.52066_ID_76108	297	Plasmid
NODE_2286_length_297_cov_2.09091_ID_76110	297	Plasmid
NODE_2287_length_296_cov_1.14523_ID_76112	296	Plasmid
NODE_2288_length_296_cov_1.3361_ID_73346	296	Chromosome
NODE_2289_length_296_cov_0.763485_ID_76114	296	Chromosome
NODE_2290_length_296_cov_1.71784_ID_76116	296	Plasmid
NODE_2291_length_296_cov_1.3361_ID_76118	296	Chromosome
NODE_2292_length_296_cov_2.86307_ID_76120	296	Plasmid
NODE_2293_length_296_cov_0.726141_ID_76122	296	Chromosome
NODE_2294_length_296_cov_1.86722_ID_76124	296	Chromosome
NODE_2295_length_296_cov_2.10788_ID_75056	296	Chromosome
NODE_2296_length_295_cov_2.10833_ID_76126	295	Chromosome
NODE_2297_length_295_cov_2.68333_ID_72064	295	Chromosome
NODE_2298_length_295_cov_2.50833_ID_73642	295	Chromosome
NODE_2299_length_294_cov_1.73222_ID_74330	294	Chromosome
NODE_2300_length_294_cov_2.30962_ID_76128	294	Chromosome
NODE_2301_length_294_cov_1.68619_ID_74156	294	Chromosome
NODE_2302_length_293_cov_2.31933_ID_76130	293	Chromosome
NODE_2303_length_293_cov_2.12605_ID_76132	293	Plasmid
NODE_2304_length_293_cov_2.12605_ID_76134	293	Chromosome
NODE_2305_length_293_cov_2.09664_ID_76136	293	Plasmid
NODE_2306_length_293_cov_1.45798_ID_76138	293	Plasmid
NODE_2307_length_293_cov_1.37395_ID_76140	293	Chromosome
NODE_2308_length_293_cov_1.40336_ID_76142	293	Chromosome
NODE_2309_length_292_cov_3.49789_ID_76144	292	Plasmid
NODE_2310_length_291_cov_0.915254_ID_76146	291	Chromosome
NODE_2311_length_290_cov_2.34894_ID_76148	290	Chromosome
NODE_2312_length_289_cov_1.94872_ID_74346	289	Chromosome
NODE_2313_length_289_cov_1.54274_ID_76150	289	Chromosome
NODE_2314_length_289_cov_62.9444_ID_76152	289	Chromosome
NODE_2315_length_288_cov_2.17167_ID_76154	288	Plasmid
NODE_2316_length_288_cov_2.3691_ID_76156	288	Chromosome
NODE_2317_length_288_cov_1.38197_ID_73770	288	Plasmid
NODE_2318_length_288_cov_1.5794_ID_76158	288	Plasmid
NODE_2319_length_288_cov_2.27897_ID_76160	288	Chromosome
NODE_2320_length_288_cov_1.4721_ID_76162	288	Plasmid
NODE_2321_length_287_cov_1.18966_ID_76164	287	Plasmid
NODE_2322_length_287_cov_1.98276_ID_74804	287	Plasmid
NODE_2323_length_287_cov_1.76293_ID_76166	287	Plasmid
NODE_2324_length_286_cov_1.79221_ID_74356	286	Chromosome
NODE_2325_length_286_cov_0.831169_ID_76168	286	Plasmid
NODE_2326_length_286_cov_1.42424_ID_76170	286	Chromosome
NODE_2327_length_286_cov_1.40693_ID_76172	286	Plasmid
NODE_2328_length_285_cov_4.39565_ID_72770	285	Chromosome
NODE_2329_length_285_cov_1.16957_ID_76174	285	Chromosome
NODE_2330_length_285_cov_2.16522_ID_76176	285	Plasmid
NODE_2331_length_284_cov_1.40611_ID_74294	284	Chromosome
NODE_2332_length_284_cov_4.82096_ID_73840	284	Chromosome
NODE_2333_length_284_cov_2.44541_ID_75140	284	Chromosome
NODE_2334_length_284_cov_0.842795_ID_76178	284	Chromosome
NODE_2335_length_283_cov_1.00877_ID_76180	283	Plasmid
NODE_2336_length_283_cov_1.41228_ID_76182	283	Plasmid
NODE_2337_length_283_cov_2.01754_ID_76184	283	Chromosome
NODE_2338_length_283_cov_2.13158_ID_71756	283	Plasmid
NODE_2339_length_283_cov_1.11404_ID_76186	283	Chromosome
NODE_2340_length_282_cov_0.810573_ID_76188	282	Plasmid
NODE_2341_length_282_cov_1.01322_ID_76190	282	Plasmid
NODE_2342_length_282_cov_1.25551_ID_71604	282	Plasmid
NODE_2343_length_281_cov_1.0177_ID_76192	281	Plasmid
NODE_2344_length_281_cov_1.0177_ID_76194	281	Plasmid
NODE_2345_length_281_cov_1.22124_ID_76196	281	Plasmid
NODE_2346_length_281_cov_1.83186_ID_76198	281	Plasmid
NODE_2347_length_281_cov_1.30973_ID_71424	281	Plasmid
NODE_2348_length_280_cov_2.03556_ID_74290	280	Chromosome
NODE_2349_length_280_cov_0.764444_ID_76200	280	Chromosome
NODE_2350_length_280_cov_2.24889_ID_73028	280	Plasmid
NODE_2351_length_279_cov_2.05357_ID_76202	279	Chromosome
NODE_2352_length_279_cov_1.64286_ID_76204	279	Chromosome
NODE_2353_length_279_cov_1.02679_ID_76206	279	Plasmid
NODE_2354_length_279_cov_2.66071_ID_74016	279	Chromosome
NODE_2355_length_279_cov_0.736607_ID_76208	279	Chromosome
NODE_2356_length_279_cov_2.60268_ID_76210	279	Chromosome
NODE_2357_length_279_cov_2.13393_ID_76212	279	Chromosome
NODE_2358_length_278_cov_1.03139_ID_76214	278	Chromosome
NODE_2359_length_278_cov_2.63229_ID_74378	278	Chromosome
NODE_2360_length_278_cov_2.64574_ID_74046	278	Plasmid
NODE_2361_length_278_cov_1.67265_ID_72894	278	Chromosome
NODE_2362_length_277_cov_2.07207_ID_72700	277	Chromosome
NODE_2363_length_277_cov_2.07207_ID_76216	277	Chromosome
NODE_2364_length_277_cov_20.8288_ID_76218	277	Plasmid
NODE_2365_length_275_cov_0.836364_ID_76220	275	Plasmid
NODE_2366_length_275_cov_1.46364_ID_73806	275	Plasmid
NODE_2367_length_275_cov_1.25455_ID_76222	275	Plasmid
NODE_2368_length_275_cov_1.67273_ID_76224	275	Plasmid
NODE_2369_length_275_cov_2.45_ID_76226	275	Chromosome
NODE_2370_length_274_cov_1.47032_ID_76228	274	Chromosome
NODE_2371_length_274_cov_1.68037_ID_76230	274	Plasmid
NODE_2372_length_274_cov_2.07306_ID_76232	274	Plasmid
NODE_2373_length_273_cov_1.47706_ID_73110	273	Chromosome
NODE_2374_length_273_cov_1.26606_ID_76234	273	Chromosome
NODE_2375_length_272_cov_1.88479_ID_73204	272	Chromosome
NODE_2376_length_271_cov_2.12963_ID_76236	271	Plasmid
NODE_2377_length_271_cov_1.49074_ID_76238	271	Chromosome
NODE_2378_length_271_cov_0.851852_ID_76240	271	Chromosome
NODE_2379_length_271_cov_1.63889_ID_73826	271	Chromosome
NODE_2380_length_270_cov_1.49767_ID_76242	270	Plasmid
NODE_2381_length_270_cov_1.70233_ID_72354	270	Plasmid
NODE_2382_length_270_cov_2.25116_ID_76244	270	Chromosome
NODE_2383_length_270_cov_1.89767_ID_74178	270	Chromosome
NODE_2384_length_269_cov_0.859813_ID_76246	269	Plasmid
NODE_2385_length_269_cov_2.28505_ID_71984	269	Plasmid
NODE_2386_length_268_cov_0.86385_ID_76248	268	Chromosome
NODE_2387_length_268_cov_1.51174_ID_76250	268	Chromosome
NODE_2388_length_268_cov_1.05164_ID_76252	268	Chromosome
NODE_2389_length_267_cov_1.51887_ID_72332	267	Chromosome
NODE_2390_length_267_cov_1.23585_ID_76254	267	Chromosome
NODE_2391_length_267_cov_1.70283_ID_76256	267	Chromosome
NODE_2392_length_267_cov_1.66509_ID_76258	267	Chromosome
NODE_2393_length_266_cov_1.30806_ID_76260	266	Plasmid
NODE_2394_length_266_cov_1.96209_ID_76262	266	Plasmid
NODE_2395_length_266_cov_0.872038_ID_76264	266	Chromosome
NODE_2396_length_266_cov_1.90047_ID_72028	266	Plasmid
NODE_2397_length_265_cov_1.53333_ID_76266	265	Chromosome
NODE_2398_length_265_cov_1.53333_ID_76268	265	Plasmid
NODE_2399_length_265_cov_1.53333_ID_76270	265	Plasmid
NODE_2400_length_265_cov_1.75238_ID_76272	265	Plasmid
NODE_2401_length_265_cov_1.97143_ID_76274	265	Chromosome
NODE_2402_length_265_cov_2.19048_ID_76276	265	Chromosome
NODE_2403_length_265_cov_1.31429_ID_73940	265	Plasmid
NODE_2404_length_265_cov_1.97143_ID_73610	265	Plasmid
NODE_2405_length_265_cov_0.87619_ID_76278	265	Plasmid
NODE_2406_length_264_cov_1.32057_ID_76280	264	Plasmid
NODE_2407_length_264_cov_2.42105_ID_74508	264	Plasmid
NODE_2408_length_264_cov_1.98086_ID_76282	264	Plasmid
NODE_2409_length_263_cov_1.76923_ID_74474	263	Chromosome
NODE_2410_length_262_cov_2_ID_76284	262	Chromosome
NODE_2411_length_262_cov_1.77778_ID_72556	262	Plasmid
NODE_2412_length_262_cov_1.99517_ID_73164	262	Chromosome
NODE_2413_length_262_cov_3.38164_ID_76286	262	Chromosome
NODE_2414_length_261_cov_0.893204_ID_76288	261	Plasmid
NODE_2415_length_261_cov_2.00971_ID_76290	261	Plasmid
NODE_2416_length_261_cov_1.33981_ID_76292	261	Plasmid
NODE_2417_length_261_cov_1.78641_ID_76294	261	Plasmid
NODE_2418_length_261_cov_0.966019_ID_76296	261	Plasmid
NODE_2419_length_261_cov_0.805825_ID_76298	261	Chromosome
NODE_2420_length_261_cov_1.5534_ID_76300	261	Chromosome
NODE_2421_length_261_cov_1.70388_ID_73068	261	Chromosome
NODE_2422_length_260_cov_1.34634_ID_76302	260	Chromosome
NODE_2423_length_260_cov_0.897561_ID_76304	260	Plasmid
NODE_2424_length_260_cov_2.15122_ID_71508	260	Chromosome
NODE_2425_length_260_cov_1.66829_ID_73104	260	Chromosome
NODE_2426_length_260_cov_2.16585_ID_71744	260	Chromosome
NODE_2427_length_260_cov_0.736585_ID_76306	260	Chromosome
NODE_2428_length_259_cov_2.02941_ID_76308	259	Plasmid
NODE_2429_length_259_cov_1.35294_ID_76310	259	Chromosome
NODE_2430_length_259_cov_0.676471_ID_76312	259	Chromosome
NODE_2431_length_259_cov_1.79412_ID_76314	259	Plasmid
NODE_2432_length_259_cov_2_ID_76316	259	Plasmid
NODE_2433_length_258_cov_2.26601_ID_76318	258	Chromosome
NODE_2434_length_258_cov_1.35961_ID_76320	258	Chromosome
NODE_2435_length_258_cov_1.133_ID_76322	258	Plasmid
NODE_2436_length_258_cov_1.133_ID_76324	258	Chromosome
NODE_2437_length_257_cov_1.36634_ID_76326	257	Chromosome
NODE_2438_length_257_cov_2.27723_ID_72928	257	Chromosome
NODE_2439_length_257_cov_2.88614_ID_76328	257	Plasmid
NODE_2440_length_257_cov_1.27723_ID_76330	257	Chromosome
NODE_2441_length_256_cov_0.686567_ID_76332	256	Plasmid
NODE_2442_length_256_cov_0.915423_ID_76334	256	Plasmid
NODE_2443_length_256_cov_3.66667_ID_71590	256	Plasmid
NODE_2444_length_255_cov_0.92_ID_76336	255	Plasmid
NODE_2445_length_255_cov_2.425_ID_76338	255	Plasmid
NODE_2446_length_255_cov_1.61_ID_74006	255	Chromosome
NODE_2447_length_254_cov_1.61809_ID_76340	254	Plasmid
NODE_2448_length_254_cov_1.61809_ID_71930	254	Plasmid
NODE_2449_length_254_cov_2.9799_ID_76342	254	Chromosome
NODE_2450_length_253_cov_2.09091_ID_71638	253	Chromosome
NODE_2451_length_253_cov_1.09596_ID_76344	253	Plasmid
NODE_2452_length_252_cov_1.40102_ID_76346	252	Plasmid
NODE_2453_length_252_cov_1.16751_ID_76348	252	Plasmid
NODE_2454_length_252_cov_1.16751_ID_76350	252	Plasmid
NODE_2455_length_252_cov_1.82234_ID_73836	252	Plasmid
NODE_2456_length_252_cov_0.761421_ID_76352	252	Chromosome
NODE_2457_length_251_cov_1.40816_ID_76354	251	Plasmid
NODE_2458_length_251_cov_1.64286_ID_76356	251	Chromosome
NODE_2459_length_251_cov_0.704082_ID_76358	251	Plasmid
NODE_2460_length_251_cov_3.45408_ID_72408	251	Plasmid
NODE_2461_length_250_cov_1.13846_ID_76360	250	Chromosome
NODE_2462_length_250_cov_1.45641_ID_76362	250	Chromosome
NODE_2463_length_250_cov_0.984615_ID_71618	250	Chromosome
NODE_2464_length_250_cov_22.8103_ID_76364	250	Plasmid
NODE_2465_length_249_cov_1.18557_ID_76366	249	Chromosome
NODE_2466_length_249_cov_1.18557_ID_76368	249	Plasmid
NODE_2467_length_248_cov_1.43005_ID_76370	248	Chromosome
NODE_2468_length_248_cov_0.953368_ID_76372	248	Plasmid
NODE_2469_length_248_cov_1.43005_ID_76374	248	Chromosome
NODE_2470_length_248_cov_1.42487_ID_76376	248	Plasmid
NODE_2471_length_248_cov_1.38342_ID_76378	248	Plasmid
NODE_2472_length_247_cov_1.91667_ID_73466	247	Chromosome
NODE_2473_length_247_cov_0.958333_ID_76380	247	Chromosome
NODE_2474_length_247_cov_0.84375_ID_76382	247	Plasmid
NODE_2475_length_246_cov_0.963351_ID_76384	246	Plasmid
NODE_2476_length_246_cov_1.44503_ID_76386	246	Plasmid
NODE_2477_length_246_cov_2.89005_ID_73116	246	Chromosome
NODE_2478_length_246_cov_0.963351_ID_76388	246	Chromosome
NODE_2479_length_246_cov_0.717277_ID_76390	246	Chromosome
NODE_2480_length_246_cov_1.31937_ID_76392	246	Chromosome
NODE_2481_length_246_cov_1.3822_ID_76394	246	Chromosome
NODE_2482_length_245_cov_0.968421_ID_76396	245	Chromosome
NODE_2483_length_245_cov_0.952632_ID_76398	245	Plasmid
NODE_2484_length_245_cov_1.17368_ID_76400	245	Chromosome
NODE_2485_length_245_cov_1.06316_ID_76402	245	Chromosome
NODE_2486_length_245_cov_1.55263_ID_72500	245	Chromosome
NODE_2487_length_244_cov_1.7037_ID_76404	244	Chromosome
NODE_2488_length_244_cov_2.19048_ID_72310	244	Chromosome
NODE_2489_length_244_cov_0.730159_ID_76406	244	Chromosome
NODE_2490_length_244_cov_1.46032_ID_76408	244	Plasmid
NODE_2491_length_244_cov_0.878307_ID_76410	244	Plasmid
NODE_2492_length_243_cov_2.93617_ID_75122	243	Chromosome
NODE_2493_length_243_cov_1.95745_ID_74914	243	Chromosome
NODE_2494_length_243_cov_0.930851_ID_76412	243	Chromosome
NODE_2495_length_242_cov_1.96791_ID_71580	242	Plasmid
NODE_2496_length_242_cov_0.737968_ID_76414	242	Chromosome
NODE_2497_length_242_cov_0.983957_ID_76416	242	Chromosome
NODE_2498_length_242_cov_2.45989_ID_76418	242	Chromosome
NODE_2499_length_242_cov_1.96791_ID_73864	242	Plasmid
NODE_2500_length_242_cov_1.72193_ID_76420	242	Plasmid
NODE_2501_length_242_cov_1.47594_ID_76422	242	Plasmid
NODE_2502_length_242_cov_1.39037_ID_76424	242	Plasmid
NODE_2503_length_242_cov_1.35294_ID_76426	242	Chromosome
NODE_2504_length_242_cov_1.96791_ID_76428	242	Plasmid
NODE_2505_length_241_cov_1.73118_ID_76430	241	Plasmid
NODE_2506_length_241_cov_0.741935_ID_76432	241	Chromosome
NODE_2507_length_241_cov_2.6129_ID_76434	241	Plasmid
NODE_2508_length_241_cov_0.752688_ID_76436	241	Chromosome
NODE_2509_length_240_cov_2.23784_ID_74916	240	Plasmid
NODE_2510_length_240_cov_0.994595_ID_76438	240	Plasmid
NODE_2511_length_240_cov_1.74054_ID_76440	240	Plasmid
